Date,Content,Content link,Influencer,Type,Tags,Estimated cost,CPM,Subscribers,Region,Promotion type,Engagement rate,Views,Likes,Comments,Brand,Like rate,Comment rate,Calculated ER,Views per 1K subscribers,Cost per 1K views,Views per dollar,Creator tier,Month,Content theme
2025-01-08,Out The Way and Training Hard  | 12am Workout | A Day in The Life,https://www.youtube.com/watch?v=I8_2RsMCSGw,Isaiah’s Life,"Fitness,Baseball,Health","fitness,baseball,health,lifestyle,a day in the life",130,27.0,15100,美国,Suspected,0.2113,1912,104,30,Major Fitness,0.05439330543933055,0.015690376569037656,0.0700836820083682,126.62251655629139,67.99163179916317,14.707692307692307,Micro,2025-01,Strength / Training
2025-01-06,Keep Showing Up On The Tough Days | Life at 19,https://www.youtube.com/watch?v=EOi3tU9Jdkg,Isaiah’s Life,"Fitness,Baseball,Health","fitness,baseball,health,lifestyle,a day in the life",130,27.0,15100,美国,Sponsored,0.146,1657,122,12,Major Fitness,0.07362703681351841,0.00724200362100181,0.08086904043452021,109.73509933774835,78.45503922751962,12.746153846153845,Micro,2025-01,Strength / Training
2025-01-06,THE MOST VERSATILE & AFFORDABLE HOME GYM,https://www.youtube.com/shorts/KRkfbdnTNls,MAJOR FITNESS,"Workout,Home,Health,Challenge","homegym,garagegym,fitness,workout,majorfitness",96,27.0,26000,美国,Suspected,0.0121,3481,42,0,Major Fitness,0.012065498419994254,0.0,0.012065498419994254,133.8846153846154,27.57828210284401,36.260416666666664,Micro,2025-01,Home Gym / Garage Gym
2025-01-03,How I Lock In for Training Hard - Raycon Everyday Earbuds Review,https://www.youtube.com/watch?v=M2NnguyAY8c,REVIVAL Fitness,"Health,Fitness","revivalfitness,religion,building,health,gym",1967,27.0,65400,美国,Suspected,0.2585,2170,71,49,Major Fitness,0.03271889400921659,0.02258064516129032,0.055299539170506916,33.18042813455657,906.4516129032259,1.103202846975089,Mid,2025-01,Equipment Review
2025-01-03,Building a Routine To Start The New Year | Life at 19,https://www.youtube.com/watch?v=uoyrFQt0HX8,Isaiah’s Life,"Fitness,Baseball,Health","fitness,baseball,health,lifestyle,a day in the life",130,27.0,15100,美国,Sponsored,0.1943,1873,114,25,Major Fitness,0.060864922584089695,0.013347570742124934,0.07421249332621463,124.03973509933775,69.40736785904964,14.407692307692308,Micro,2025-01,Strength / Training
2025-01-02,The Year of New Memories and Bigger Dreams,https://www.youtube.com/watch?v=QVJH2tOaK48,Isaiah’s Life,"Fitness,Baseball,Health","fitness,baseball,health,lifestyle,a day in the life",130,27.0,15100,美国,Sponsored,0.1914,1761,117,22,Major Fitness,0.06643952299829642,0.01249290176036343,0.07893242475865986,116.6225165562914,73.82169222032935,13.546153846153846,Micro,2025-01,Strength / Training
2025-01-02,FitXFearless is CLUELESS 🧠📉,https://www.youtube.com/shorts/YM7ODzljw4E,REVIVAL Fitness,"Health,Fitness","revivalfitness,religion,building,health,gym",1967,27.0,65400,美国,Suspected,0.1402,27190,1403,241,Major Fitness,0.05159985288709084,0.00886355277675616,0.060463405663847,415.7492354740061,72.34277307833763,13.82308083375699,Mid,2025-01,Strength / Training
2025-01-01,5 Obscure but Effective Biceps Exercises,https://www.youtube.com/watch?v=neAQLTvTLdg,Ben Barker Fitness,"Workout,Health","fitness,gym,workout,health,lifestyle",82,27.0,12100,美国,Suspected,0.2688,93,5,2,Major Fitness,0.053763440860215055,0.021505376344086023,0.07526881720430108,7.68595041322314,881.7204301075269,1.1341463414634145,Micro,2025-01,Strength / Training
2024-12-31,How A Home Gym Can Strengthen Your Daily Activities @major-fitness,https://www.youtube.com/shorts/49n8rP9vDRA,Spence Crosby,"Fitness,Health,Anime,Sports","fitness,taekwondo,martial arts,martialarts,health",107,27.0,57600,美国,Mentioned,0.0599,11205,601,7,Major Fitness,0.0536367692994199,0.0006247211066488174,0.054261490406068716,194.53125,9.549308344489067,104.7196261682243,Mid,2024-12,Home Gym / Garage Gym
2024-12-29,BARBELL COMPLEX to Square You Away 🔥,https://www.youtube.com/shorts/zsZ5ez1zJtk,Gritty Soldier,"Military,Workout,Health,Sports","military,fitness,workout,usarmy,soldiers",366,27.0,176000,美国,Suspected,0.014,5720,0,8,Major Fitness,0.0,0.0013986013986013986,0.0013986013986013986,32.5,63.98601398601399,15.628415300546449,Macro,2024-12,Strength / Training
2024-12-29,Hitting | Chest Workout | Deadlift With My Homies | A Day In The Life of a College Baseball Player,https://www.youtube.com/watch?v=5N-IgIFc8vk,Isaiah’s Life,"Fitness,Baseball,Health","fitness,baseball,health,lifestyle,a day in the life",130,27.0,15100,美国,Suspected,0.1412,1947,105,17,Major Fitness,0.053929121725731895,0.008731381612737545,0.06266050333846944,128.94039735099338,66.7693888032871,14.976923076923077,Micro,2024-12,Strength / Training
2024-12-28,New Ranger School RPA in 2025,https://www.youtube.com/watch?v=1Kvq5gvGN6U,Gritty Soldier,"Military,Workout,Health,Sports","military,fitness,workout,usarmy,soldiers",366,27.0,176000,美国,Suspected,0.0738,27017,843,115,Major Fitness,0.031202576155753784,0.004256579190879816,0.0354591553466336,153.5056818181818,13.547025946626198,73.81693989071039,Macro,2024-12,Strength / Training
2024-12-28,Never Lift Slow ON PURPOSE (Why Tempo Lifting is OVERRATED For Hypertrophy),https://www.youtube.com/watch?v=Xz1ezl2ndro,Enkiri Elite Fitness,"Fitness,Health,Sports,Entertainment","fitness,bodybuilding,health,workout,enkirielitefitness",497,27.0,67600,美国,Suspected,0.1699,11172,428,147,Major Fitness,0.03831006086645184,0.013157894736842105,0.05146795560329395,165.2662721893491,44.48621553884711,22.47887323943662,Mid,2024-12,Strength / Training
2024-12-28,#MajorFitness Warning You Need to Know About LEVER ARMS Right Now!,https://www.youtube.com/watch?v=4FFkztB8hLM,Aviator’s Garage,,,85,27.0,3730,美国,Sponsored,0.0414,652,7,2,Major Fitness,0.010736196319018405,0.003067484662576687,0.013803680981595092,174.79892761394103,130.3680981595092,7.670588235294118,Nano,2024-12,Strength / Training
2024-12-27,Honk for Reps | Fitness in the Streets,https://www.youtube.com/watch?v=zJwmrx3TV08,Ben Barker Fitness,"Workout,Health","fitness,gym,workout,health,lifestyle",82,27.0,12100,美国,Suspected,0.214,500,17,9,Major Fitness,0.034,0.018,0.052,41.32231404958678,164.0,6.097560975609756,Micro,2024-12,Strength / Training
2024-12-27,Infield Work | Late Deadlifts | A Day in The Life of a College Baseball Player,https://www.youtube.com/watch?v=Xcgkch0HFgo,Isaiah’s Life,"Fitness,Baseball,Health","fitness,baseball,health,lifestyle,a day in the life",130,27.0,15100,美国,Suspected,0.1797,3239,152,43,Major Fitness,0.04692806421735103,0.013275702377276937,0.06020376659462797,214.50331125827816,40.13584439641865,24.915384615384614,Micro,2024-12,Strength / Training
2024-12-25,Another MainGainer Bites the Dust (With Science!),https://www.youtube.com/watch?v=LExrHU4w15M,REVIVAL Fitness,"Health,Fitness","revivalfitness,religion,building,health,gym",1967,27.0,65400,美国,Suspected,0.3339,18609,784,543,Major Fitness,0.04213015207695201,0.02917942930839916,0.07130958138535118,284.5412844036697,105.70154226449567,9.460599898322318,Mid,2024-12,Strength / Training
2024-12-25,6 Exercises to Build the Glutes | Fitness for Dads,https://www.youtube.com/watch?v=Mez7Dzn8EmE,Ben Barker Fitness,"Workout,Health","fitness,gym,workout,health,lifestyle",82,27.0,12100,美国,Suspected,0.1508,484,23,5,Major Fitness,0.047520661157024795,0.010330578512396695,0.05785123966942149,40.0,169.42148760330576,5.902439024390244,Micro,2024-12,Strength / Training
2024-12-24,Why the B52 All-In-One Smith Machine is a MUST-HAVE.,https://www.youtube.com/shorts/qmLsu9GEvNE,MAJOR FITNESS,"Workout,Home,Health,Challenge","homegym,garagegym,fitness,workout,majorfitness",96,27.0,26000,美国,Suspected,0.0189,2536,48,0,Major Fitness,0.01892744479495268,0.0,0.01892744479495268,97.53846153846153,37.85488958990536,26.416666666666668,Micro,2024-12,Home Gym / Garage Gym
2024-12-24,A Home Gym That Brings In Health And Convenience In The New Year @major-fitness,https://www.youtube.com/shorts/EIC7CWQq10Y,Spence Crosby,"Fitness,Health,Anime,Sports","fitness,taekwondo,martial arts,martialarts,health",107,27.0,57600,美国,Mentioned,0.1208,1506,132,5,Major Fitness,0.08764940239043825,0.0033200531208499337,0.09096945551128818,26.145833333333332,71.04913678618858,14.074766355140186,Mid,2024-12,Home Gym / Garage Gym
2024-12-24,Defensive Work | Christmas Shopping | Leg Day | A Day in The Life of a College Baseball Player,https://www.youtube.com/watch?v=cOAjx8MtXUs,Isaiah’s Life,"Fitness,Baseball,Health","fitness,baseball,health,lifestyle,a day in the life",130,27.0,15100,美国,Suspected,0.194,1814,102,25,Major Fitness,0.05622932745314223,0.013781697905181918,0.07001102535832414,120.13245033112582,71.66482910694597,13.953846153846154,Micro,2024-12,Strength / Training
2024-12-23,3 Must-Try Cable Core Exercises,https://www.youtube.com/shorts/J1zZxXKjnUU,Gritty Soldier,"Military,Workout,Health,Sports","military,fitness,workout,usarmy,soldiers",366,27.0,176000,美国,Suspected,0.0731,2285,137,3,Major Fitness,0.059956236323851206,0.001312910284463895,0.061269146608315096,12.982954545454545,160.1750547045952,6.243169398907104,Macro,2024-12,Strength / Training
2024-12-21,CHRISTMAS PRESENT TO MYSELF! Major fitness smith machine,https://www.youtube.com/watch?v=uC-n4Ar9kOM,The Muscle Hustler,"Fitness,Health","fitness,workout,health,bodybuilding,lifestyle",142,27.0,5270,美国,Mentioned,0.0873,1077,34,6,Major Fitness,0.031569173630454965,0.005571030640668524,0.03714020427112349,204.36432637571158,131.8477251624884,7.584507042253521,Nano,2024-12,Strength / Training
2024-12-20,F22 by Major Fitness ftw - as an affiliate for this product I might make commissions.,https://www.youtube.com/shorts/PDDYYPN-HcE,Fizzness Shizzness,"Health,Fitness","ipamorelin,peptides,health,cjc1295,fitness",47,27.0,12500,美国,Mentioned,0.0151,398,6,0,Major Fitness,0.01507537688442211,0.0,0.01507537688442211,31.84,118.09045226130652,8.46808510638298,Micro,2024-12,Strength / Training
2024-12-20,HEAVY Squat Max Day | A Day in The Life of A College Baseball Player,https://www.youtube.com/watch?v=szzZHRcQQ6Y,Isaiah’s Life,"Fitness,Baseball,Health","fitness,baseball,health,lifestyle,a day in the life",130,27.0,15100,美国,Suspected,0.0859,4296,169,20,Major Fitness,0.039338919925512104,0.004655493482309125,0.04399441340782123,284.50331125827813,30.26070763500931,33.04615384615385,Micro,2024-12,Strength / Training
2024-12-20,Why Build a Home Gym? 3 Annoying Commercial Gym Problems & Easy Fixes!,https://www.youtube.com/watch?v=mFYg2Rbz470,Ben Barker Fitness,"Workout,Health","fitness,gym,workout,health,lifestyle",82,27.0,12100,美国,Suspected,0.0269,670,8,1,Major Fitness,0.011940298507462687,0.0014925373134328358,0.013432835820895522,55.37190082644628,122.38805970149254,8.170731707317072,Micro,2024-12,Home Gym / Garage Gym
2024-12-19,Installation Video of MAJOR FITNESS SML07 All-in-One Smith Machine (3D rendering),https://www.youtube.com/watch?v=sYAb5C0V1Q0,MAJOR FITNESS,"Workout,Home,Health,Challenge","homegym,garagegym,fitness,workout,majorfitness",96,27.0,26000,美国,Sponsored,0.0136,588,8,0,Major Fitness,0.013605442176870748,0.0,0.013605442176870748,22.615384615384617,163.26530612244898,6.125,Micro,2024-12,Home Gym / Garage Gym
2024-12-19,Installation Video of MAJOR FITNESS F22 All-in-One Power Rack (3D rendering),https://www.youtube.com/watch?v=2NVm3uCcX_M,MAJOR FITNESS,"Workout,Home,Health,Challenge","homegym,garagegym,fitness,workout,majorfitness",96,27.0,26000,美国,Sponsored,0.0057,697,4,0,Major Fitness,0.005738880918220947,0.0,0.005738880918220947,26.807692307692307,137.7331420373027,7.260416666666667,Micro,2024-12,Home Gym / Garage Gym
2024-12-18,7 Bumper Plate Exercises Every Dad Needs to Get Fit at Home | Simple & Effective Workout!,https://www.youtube.com/watch?v=xyPGHb2Nox8,Ben Barker Fitness,"Workout,Health","fitness,gym,workout,health,lifestyle",82,27.0,12100,美国,Suspected,0.1812,276,10,4,Major Fitness,0.036231884057971016,0.014492753623188406,0.050724637681159424,22.8099173553719,297.1014492753623,3.3658536585365852,Micro,2024-12,Strength / Training
2024-12-18,500 Pound Deadlift | Figuring My Life Out | A Day in The Life of a College Baseball Player,https://www.youtube.com/watch?v=qV85H8TRdCc,Isaiah’s Life,"Fitness,Baseball,Health","fitness,baseball,health,lifestyle,a day in the life",130,27.0,15100,美国,Sponsored,0.183,2459,130,32,Major Fitness,0.052867019113460756,0.013013420089467263,0.06588043920292802,162.8476821192053,52.867019113460756,18.915384615384614,Micro,2024-12,Strength / Training
2024-12-17,Feel the Home Gym Owner Vibe 💪,https://www.youtube.com/shorts/W0ciX8079EI,MAJOR FITNESS,"Workout,Home,Health,Challenge","homegym,garagegym,fitness,workout,majorfitness",96,27.0,26000,美国,Suspected,0.0166,1084,18,0,Major Fitness,0.016605166051660517,0.0,0.016605166051660517,41.69230769230769,88.56088560885608,11.291666666666666,Micro,2024-12,Home Gym / Garage Gym
2024-12-17,All-In-One Home Gym REVIEW | 6 Features You Didn't Know You Needed | Major Fitness Drone 2,https://www.youtube.com/watch?v=kLPd001QKzM,Challenge Theory,"Health,Fitness,Sports","diet,transformation,fasting,health,lose weight",138,27.0,13100,美国,Mentioned,0.071,4927,70,28,Major Fitness,0.014207428455449563,0.005682971382179825,0.01989039983762939,376.10687022900765,28.008930383600568,35.70289855072464,Micro,2024-12,Home Gym / Garage Gym
2024-12-16,Benefits of Using a Smith Machine,https://www.youtube.com/shorts/HZDh5y15a7g,Gritty Soldier,"Military,Workout,Health,Sports","military,fitness,workout,usarmy,soldiers",366,27.0,176000,美国,Suspected,0.0578,4947,246,4,Major Fitness,0.04972710733778047,0.0008085708510208206,0.050535678188801295,28.107954545454547,73.9842328684051,13.51639344262295,Macro,2024-12,Strength / Training
2024-12-16,Where My Feet Are | A Day in The Life of a College Baseball Player,https://www.youtube.com/watch?v=lGR0olQbBhg,Isaiah’s Life,"Fitness,Baseball,Health","fitness,baseball,health,lifestyle,a day in the life",130,27.0,15100,美国,Sponsored,0.1686,2752,144,32,Major Fitness,0.05232558139534884,0.011627906976744186,0.06395348837209303,182.2516556291391,47.23837209302326,21.16923076923077,Micro,2024-12,Strength / Training
2024-12-16,Thoughts while doing a chest workout pt. 2!,https://www.youtube.com/shorts/FoITw95mf90,Richard Gozon,,,81,27.0,164,美国,Mentioned,0.017,2112,16,2,Major Fitness,0.007575757575757576,0.000946969696969697,0.008522727272727272,12878.048780487805,38.35227272727273,26.074074074074073,Nano,2024-12,Strength / Training
2024-12-14,Why You’re Plateauing in the Gym (And How To BREAK THROUGH It!),https://www.youtube.com/watch?v=7T2aFhoRaIo,Enkiri Elite Fitness,"Fitness,Health,Sports,Entertainment","fitness,bodybuilding,health,workout,enkirielitefitness",497,27.0,67600,美国,Suspected,0.1157,6025,307,39,Major Fitness,0.05095435684647303,0.006473029045643153,0.057427385892116184,89.12721893491124,82.4896265560166,12.122736418511066,Mid,2024-12,Strength / Training
2024-12-14,"How to Increase Your Push-ups | Military,  Ranger School, Special Forces, ACFT, Airborne, etc.",https://www.youtube.com/watch?v=FeXQjPhqdiI,Gritty Soldier,"Military,Workout,Health,Sports","military,fitness,workout,usarmy,soldiers",366,27.0,176000,美国,Suspected,0.1568,12437,1150,80,Major Fitness,0.09246602878507679,0.006432419393744472,0.09889844817882126,70.66477272727273,29.42831872638096,33.98087431693989,Macro,2024-12,Strength / Training
2024-12-13,Defensive Drills | HEAVY Deadlifts | A Day in The Life of a College Baseball Player,https://www.youtube.com/watch?v=1vDEfo6dX0M,Isaiah’s Life,"Fitness,Baseball,Health","fitness,baseball,health,lifestyle,a day in the life",130,27.0,15100,美国,Suspected,0.1362,2607,135,22,Major Fitness,0.05178365937859609,0.008438818565400843,0.06022247794399693,172.64900662251657,49.865746068277716,20.053846153846155,Micro,2024-12,Strength / Training
2024-12-13,Build Your Home Gym in Minimal Space,https://www.youtube.com/shorts/Ymqx2bWXN7s,MAJOR FITNESS,"Workout,Home,Health,Challenge","homegym,garagegym,fitness,workout,majorfitness",96,27.0,26000,美国,Sponsored,0.0258,1046,27,0,Major Fitness,0.02581261950286807,0.0,0.02581261950286807,40.230769230769226,91.77820267686425,10.895833333333334,Micro,2024-12,Home Gym / Garage Gym
2024-12-13,When Home Gym Is Life! @major-fitness,https://www.youtube.com/shorts/X2sxQtZzYz8,Spence Crosby,"Fitness,Health,Anime,Sports","fitness,taekwondo,martial arts,martialarts,health",107,27.0,57600,美国,Mentioned,0.062,10289,478,16,Major Fitness,0.046457381669744384,0.0015550588006609,0.04801244047040529,178.62847222222223,10.399455729419769,96.1588785046729,Mid,2024-12,Home Gym / Garage Gym
2024-12-13,455 lbs (207 kg) RDL x 5 ♦️,https://www.youtube.com/shorts/9xN7zPGBii8,REVIVAL Fitness,"Health,Fitness","revivalfitness,religion,building,health,gym",1967,27.0,65400,美国,Suspected,0.1282,13026,500,117,Major Fitness,0.03838476892369108,0.008982035928143712,0.04736680485183479,199.1743119266055,151.00568094580072,6.622267412303,Mid,2024-12,Strength / Training
2024-12-13,Bench Press 1.5x Bodyweight: Dad Strength Challenge (Epic Gym Fail),https://www.youtube.com/watch?v=e_PL4x86olc,Ben Barker Fitness,"Workout,Health","fitness,gym,workout,health,lifestyle",82,27.0,12100,美国,Suspected,0.0728,687,10,4,Major Fitness,0.01455604075691412,0.005822416302765648,0.020378457059679767,56.776859504132226,119.35953420669577,8.378048780487806,Micro,2024-12,Strength / Training
2024-12-12,Major Fitness attachments (REVIEW),https://www.youtube.com/watch?v=wj2FMJjDTB8,Science Based Fitness,"Fitness,Health","fitness,health,lifestyle,science based fitness,gym",56,27.0,4360,美国,Mentioned,0.0791,3287,80,18,Major Fitness,0.024338302403407362,0.005476118040766657,0.029814420444174018,753.8990825688073,17.036811682385153,58.69642857142857,Nano,2024-12,Equipment Review
2024-12-11,The Impact Of A Home Gym On Daily Life @major-fitness,https://www.youtube.com/shorts/dZ4bs6PaOZY,Spence Crosby,"Fitness,Health,Anime,Sports","fitness,taekwondo,martial arts,martialarts,health",107,27.0,57600,美国,Mentioned,0.0676,7084,399,8,Major Fitness,0.05632411067193676,0.001129305477131564,0.05745341614906832,122.98611111111111,15.10446075663467,66.20560747663552,Mid,2024-12,Home Gym / Garage Gym
